"Location","Latitude","Longitude","Panel Type","Burn-in","Long-Term Degredation","Initial PCE","Module Cost","Panel Lifetime","LCOE"
"Durham","54.775706","-1.575752","959","0.5","0.006","0.11","1.225","2","2.122037671"
"Durham","54.775706","-1.575752","967","0.5","0.006","0.27","1.225","2","1.896288296"
"Durham","54.775706","-1.575752","957","0.5","0.006","0.07","1.225","2","2.339725149"
"Durham","54.775706","-1.575752","962","0.5","0.006","0.17","1.225","2","1.98758382"
"Durham","54.775706","-1.575752","970","0.5","0.006","0.33","1.225","2","1.868069828"
"Durham","54.775706","-1.575752","965","0.5","0.006","0.23","1.225","2","1.923279963"
"Durham","54.775706","-1.575752","973","0.5","0.008","0.03","1.225","2","3.174442358"
"Durham","54.775706","-1.575752","960","0.5","0.006","0.13","1.225","2","2.063429551"
"Durham","54.775706","-1.575752","968","0.5","0.006","0.29","1.225","2","1.885584725"
"Durham","54.775706","-1.575752","963","0.5","0.006","0.19","1.225","2","1.961636628"
"Durham","54.775706","-1.575752","971","0.5","0.006","0.35","1.225","2","1.860813674"
"Durham","54.775706","-1.575752","966","0.5","0.006","0.25","1.225","2","1.908704455"
"Durham","54.775706","-1.575752","974","0.5","0.008","0.05","1.225","2","2.609206406"
"Durham","54.775706","-1.575752","976","0.5","0.008","0.09","1.225","2","2.232382575"
"Durham","54.775706","-1.575752","969","0.5","0.006","0.31","1.225","2","1.876262274"
"Durham","54.775706","-1.575752","979","0.5","0.008","0.15","1.225","2","2.043970865"
"Durham","54.775706","-1.575752","972","0.5","0.008","0.01","1.225","2","6.000622529"
"Durham","54.775706","-1.575752","977","0.5","0.008","0.11","1.225","2","2.146740851"
"Durham","54.775706","-1.575752","982","0.5","0.008","0.21","1.225","2","1.963223166"
"Durham","54.775706","-1.575752","975","0.5","0.008","0.07","1.225","2","2.366962485"
"Durham","54.775706","-1.575752","980","0.5","0.008","0.17","1.225","2","2.010721789"
"Durham","54.775706","-1.575752","985","0.5","0.008","0.27","1.225","2","1.918363471"
"Durham","54.775706","-1.575752","983","0.5","0.008","0.23","1.225","2","1.945669355"
"Durham","54.775706","-1.575752","988","0.5","0.008","0.33","1.225","2","1.889816504"
"Durham","54.775706","-1.575752","978","0.5","0.008","0.13","1.225","2","2.087450459"
"Durham","54.775706","-1.575752","986","0.5","0.008","0.29","1.225","2","1.907535297"
"Durham","54.775706","-1.575752","991","0.5","0.01","0.03","1.225","2","3.211832112"
"Durham","54.775706","-1.575752","981","0.5","0.008","0.19","1.225","2","1.984472539"
"Durham","54.775706","-1.575752","994","0.5","0.01","0.09","1.225","2","2.258676402"
"Durham","54.775706","-1.575752","989","0.5","0.008","0.35","1.225","2","1.882475879"
"Durham","54.775706","-1.575752","984","0.5","0.008","0.25","1.225","2","1.930924169"
"Durham","54.775706","-1.575752","992","0.5","0.01","0.05","1.225","2","2.639938603"
"Durham","54.775706","-1.575752","987","0.5","0.008","0.31","1.225","2","1.89810432"
"Durham","54.775706","-1.575752","997","0.5","0.01","0.15","1.225","2","2.068045509"
"Durham","54.775706","-1.575752","995","0.5","0.01","0.11","1.225","2","2.172025958"
"Durham","54.775706","-1.575752","990","0.5","0.01","0.01","1.225","2","6.071300077"
"Durham","54.775706","-1.575752","1000","0.5","0.01","0.21","1.225","2","1.986346734"
"Durham","54.775706","-1.575752","993","0.5","0.01","0.07","1.225","2","2.394841444"
"Durham","54.775706","-1.575752","998","0.5","0.01","0.17","1.225","2","2.034404813"
"Durham","54.775706","-1.575752","996","0.5","0.01","0.13","1.225","2","2.112037222"
"Durham","54.775706","-1.575752","1003","0.5","0.01","0.27","1.225","2","1.940958664"
"Durham","54.775706","-1.575752","1001","0.5","0.01","0.23","1.225","2","1.968586167"
"Durham","54.775706","-1.575752","1006","0.5","0.01","0.33","1.225","2","1.912075461"
"Durham","54.775706","-1.575752","999","0.5","0.01","0.19","1.225","2","2.00784639"
"Durham","54.775706","-1.575752","1004","0.5","0.01","0.29","1.225","2","1.930002952"
"Durham","54.775706","-1.575752","1009","0.5","0.012","0.03","1.225","2","3.250113145"
"Durham","54.775706","-1.575752","1002","0.5","0.01","0.25","1.225","2","1.953667307"
"Durham","54.775706","-1.575752","1007","0.5","0.01","0.35","1.225","2","1.904648375"
"Durham","54.775706","-1.575752","1012","0.5","0.012","0.09","1.225","2","2.285597007"
"Durham","54.775706","-1.575752","1015","0.5","0.012","0.15","1.225","2","2.092694033"
"Durham","54.775706","-1.575752","1005","0.5","0.01","0.31","1.225","2","1.920460894"
"Durham","54.775706","-1.575752","1010","0.5","0.012","0.05","1.225","2","2.671403378"
"Durham","54.775706","-1.575752","1008","0.5","0.012","0.01","1.225","2","6.143662403"
"Durham","54.775706","-1.575752","1013","0.5","0.012","0.11","1.225","2","2.197913799"
"Durham","54.775706","-1.575752","1018","0.5","0.012","0.21","1.225","2","2.01002151"
"Durham","54.775706","-1.575752","1016","0.5","0.012","0.17","1.225","2","2.058652381"
"Durham","54.775706","-1.575752","1021","0.5","0.012","0.27","1.225","2","1.964092471"
"Durham","54.775706","-1.575752","1011","0.5","0.012","0.07","1.225","2","2.423384967"
"Durham","54.775706","-1.575752","1014","0.5","0.012","0.13","1.225","2","2.137210071"
"Durham","54.775706","-1.575752","1019","0.5","0.012","0.23","1.225","2","1.992049259"
"Durham","54.775706","-1.575752","1024","0.5","0.012","0.33","1.225","2","1.934865016"
"Durham","54.775706","-1.575752","1017","0.5","0.012","0.19","1.225","2","2.031777415"
"Durham","54.775706","-1.575752","1022","0.5","0.012","0.29","1.225","2","1.95300618"
"Durham","54.775706","-1.575752","1027","0.5","0.014","0.03","1.225","2","3.28931771"
"Durham","54.775706","-1.575752","1020","0.5","0.012","0.25","1.225","2","1.976952585"
"Durham","54.775706","-1.575752","1030","0.5","0.014","0.09","1.225","2","2.313167074"
"Durham","54.775706","-1.575752","1025","0.5","0.012","0.35","1.225","2","1.927349409"
"Durham","54.775706","-1.575752","1023","0.5","0.012","0.31","1.225","2","1.943350393"
"Durham","54.775706","-1.575752","1028","0.5","0.014","0.05","1.225","2","2.703627243"
"Durham","54.775706","-1.575752","1033","0.5","0.014","0.15","1.225","2","2.117937203"
"Durham","54.775706","-1.575752","1036","0.5","0.014","0.21","1.225","2","2.034267441"
"Durham","54.775706","-1.575752","1026","0.5","0.014","0.01","1.225","2","6.217770472"
"Durham","54.775706","-1.575752","1031","0.5","0.014","0.11","1.225","2","2.224426185"
"Durham","54.775706","-1.575752","1029","0.5","0.014","0.07","1.225","2","2.452617104"
"Durham","54.775706","-1.575752","1039","0.5","0.014","0.27","1.225","2","1.987784382"
"Durham","54.775706","-1.575752","1034","0.5","0.014","0.17","1.225","2","2.083484923"
"Durham","54.775706","-1.575752","1032","0.5","0.014","0.13","1.225","2","2.162990217"
"Durham","54.775706","-1.575752","1037","0.5","0.014","0.23","1.225","2","2.016078399"
"Durham","54.775706","-1.575752","1042","0.5","0.014","0.33","1.225","2","1.95820437"
"Durham","54.775706","-1.575752","1045","0.5","0.016","0.03","1.225","2","3.329479635"
"Durham","54.775706","-1.575752","1035","0.5","0.014","0.19","1.225","2","2.056285777"
"Durham","54.775706","-1.575752","1040","0.5","0.014","0.29","1.225","2","1.976564363"
"Durham","54.775706","-1.575752","1038","0.5","0.014","0.25","1.225","2","2.000799621"
"Durham","54.775706","-1.575752","1048","0.5","0.016","0.09","1.225","2","2.341410391"
"Durham","54.775706","-1.575752","1043","0.5","0.014","0.35","1.225","2","1.950598105"
"Durham","54.775706","-1.575752","1051","0.5","0.016","0.15","1.225","2","2.143796801"
"Durham","54.775706","-1.575752","1041","0.5","0.014","0.31","1.225","2","1.966792102"
"Durham","54.775706","-1.575752","1046","0.5","0.016","0.05","1.225","2","2.736638002"
"Durham","54.775706","-1.575752","1044","0.5","0.016","0.01","1.225","2","6.293688232"
"Durham","54.775706","-1.575752","1049","0.5","0.016","0.11","1.225","2","2.251585993"
"Durham","54.775706","-1.575752","1054","0.5","0.016","0.21","1.225","2","2.059105448"
"Durham","54.775706","-1.575752","1057","0.5","0.016","0.27","1.225","2","2.01205484"
"Durham","54.775706","-1.575752","1052","0.5","0.016","0.17","1.225","2","2.108923866"
"Durham","54.775706","-1.575752","1047","0.5","0.016","0.07","1.225","2","2.482563079"
"Durham","54.775706","-1.575752","1050","0.5","0.016","0.13","1.225","2","2.189399904"
"Durham","54.775706","-1.575752","1060","0.5","0.016","0.33","1.225","2","1.982113662"
"Durham","54.775706","-1.575752","1055","0.5","0.016","0.23","1.225","2","2.040694322"
"Durham","54.775706","-1.575752","1063","0.5","0.018","0.03","1.225","2","3.370634421"
"Durham","54.775706","-1.575752","1053","0.5","0.016","0.19","1.225","2","2.081392623"
"Durham","54.775706","-1.575752","1058","0.5","0.016","0.29","1.225","2","2.000697826"
"Durham","54.775706","-1.575752","1066","0.5","0.018","0.09","1.225","2","2.370351924"
"Durham","54.775706","-1.575752","1061","0.5","0.016","0.35","1.225","2","1.974414526"
"Durham","54.775706","-1.575752","1056","0.5","0.016","0.25","1.225","2","2.025228993"
"Durham","54.775706","-1.575752","1069","0.5","0.018","0.15","1.225","2","2.170295687"
"Durham","54.775706","-1.575752","1059","0.5","0.016","0.31","1.225","2","1.990806248"
"Durham","54.775706","-1.575752","1064","0.5","0.018","0.05","1.225","2","2.770464835"
"Durham","54.775706","-1.575752","1072","0.5","0.018","0.21","1.225","2","2.084557486"
"Durham","54.775706","-1.575752","1062","0.5","0.018","0.01","1.225","2","6.371482789"
"Durham","54.775706","-1.575752","1067","0.5","0.018","0.11","1.225","2","2.279417231"
"Durham","54.775706","-1.575752","1065","0.5","0.018","0.07","1.225","2","2.513249361"
"Durham","54.775706","-1.575752","1070","0.5","0.018","0.17","1.225","2","2.134991696"
"Durham","54.775706","-1.575752","1075","0.5","0.018","0.27","1.225","2","2.036925299"
"Durham","54.775706","-1.575752","1073","0.5","0.018","0.23","1.225","2","2.065918785"
"Durham","54.775706","-1.575752","1068","0.5","0.018","0.13","1.225","2","2.216462477"
"Durham","54.775706","-1.575752","1078","0.5","0.018","0.33","1.225","2","2.006614026"
"Durham","54.775706","-1.575752","1081","0","0","0.03","1.225","5","1.029234111"
"Durham","54.775706","-1.575752","1071","0.5","0.018","0.19","1.225","2","2.107120148"
"Durham","54.775706","-1.575752","1076","0.5","0.018","0.29","1.225","2","2.025427904"
"Durham","54.775706","-1.575752","1074","0.5","0.018","0.25","1.225","2","2.050262294"
"Durham","54.775706","-1.575752","1079","0.5","0.018","0.35","1.225","2","1.998819724"
"Durham","54.775706","-1.575752","1084","0","0","0.09","1.225","5","0.625453052"
"Durham","54.775706","-1.575752","1082","0","0","0.05","1.225","5","0.786965433"
"Durham","54.775706","-1.575752","1087","0","0","0.15","1.225","5","0.544696968"
"Durham","54.775706","-1.575752","1077","0.5","0.018","0.31","1.225","2","2.015414059"
"Durham","54.775706","-1.575752","1085","0","0","0.11","1.225","5","0.588745722"
"Durham","54.775706","-1.575752","1090","0","0","0.21","1.225","5","0.510087308"
"Durham","54.775706","-1.575752","1080","0","0","0.01","1.225","5","2.240577711"
"Durham","54.775706","-1.575752","1088","0","0","0.17","1.225","5","0.530445919"
"Durham","54.775706","-1.575752","1093","0","0","0.27","1.225","5","0.49085979"
"Durham","54.775706","-1.575752","1083","0","0","0.07","1.225","5","0.68313603"
"Durham","54.775706","-1.575752","1091","0","0","0.23","1.225","5","0.502563488"
"Durham","54.775706","-1.575752","1086","0","0","0.13","1.225","5","0.563332971"
"Durham","54.775706","-1.575752","1094","0","0","0.29","1.225","5","0.48621868"
"Durham","54.775706","-1.575752","1096","0","0","0.33","1.225","5","0.478624155"
"Durham","54.775706","-1.575752","1089","0","0","0.19","1.225","5","0.519195102"
"Durham","54.775706","-1.575752","1099","0","0.002","0.03","1.225","5","1.07474066"
"Durham","54.775706","-1.575752","1102","0","0.002","0.09","1.225","5","0.653106828"
"Durham","54.775706","-1.575752","1092","0","0","0.25","1.225","5","0.496243487"
"Durham","54.775706","-1.575752","1095","0","0","0.31","1.225","5","0.482176429"
"Durham","54.775706","-1.575752","1097","0","0","0.35","1.225","5","0.475477861"
"Durham","54.775706","-1.575752","1105","0","0.002","0.15","1.225","5","0.568780195"
"Durham","54.775706","-1.575752","1100","0","0.002","0.05","1.225","5","0.821760316"
"Durham","54.775706","-1.575752","1103","0","0.002","0.11","1.225","5","0.61477652"
"Durham","54.775706","-1.575752","1108","0","0.002","0.21","1.225","5","0.532640304"
"Durham","54.775706","-1.575752","1098","0","0.002","0.01","1.225","5","2.339642597"
"Durham","54.775706","-1.575752","1106","0","0.002","0.17","1.225","5","0.553899051"
"Durham","54.775706","-1.575752","1111","0","0.002","0.27","1.225","5","0.512562661"
"Durham","54.775706","-1.575752","1101","0","0.002","0.07","1.225","5","0.713340201"
"Durham","54.775706","-1.575752","1104","0","0.002","0.13","1.225","5","0.58824017"
"Durham","54.775706","-1.575752","1109","0","0.002","0.23","1.225","5","0.524783826"
"Durham","54.775706","-1.575752","1114","0","0.002","0.33","1.225","5","0.49978604"
"Durham","54.775706","-1.575752","1107","0","0.002","0.19","1.225","5","0.54215079"
"Durham","54.775706","-1.575752","1112","0","0.002","0.29","1.225","5","0.507716349"
"Durham","54.775706","-1.575752","1110","0","0.002","0.25","1.225","5","0.518184393"
"Durham","54.775706","-1.575752","1115","0","0.002","0.35","1.225","5","0.496500636"
"Durham","54.775706","-1.575752","1117","0","0.004","0.03","1.225","5","1.124457411"
"Durham","54.775706","-1.575752","1120","0","0.004","0.09","1.225","5","0.683319093"
"Durham","54.775706","-1.575752","1113","0","0.002","0.31","1.225","5","0.503495374"
"Durham","54.775706","-1.575752","1116","0","0.004","0.01","1.225","5","2.447872827"
"Durham","54.775706","-1.575752","1118","0","0.004","0.05","1.225","5","0.859774374"
"Durham","54.775706","-1.575752","1123","0","0.004","0.15","1.225","5","0.595091569"
"Durham","54.775706","-1.575752","1126","0","0.004","0.21","1.225","5","0.557279872"
"Durham","54.775706","-1.575752","1121","0","0.004","0.11","1.225","5","0.643215652"
"Durham","54.775706","-1.575752","1129","0","0.004","0.27","1.225","5","0.536273452"
"Durham","54.775706","-1.575752","1119","0","0.004","0.07","1.225","5","0.74633882"
"Durham","54.775706","-1.575752","1124","0","0.004","0.17","1.225","5","0.579522033"
"Durham","54.775706","-1.575752","1132","0","0.004","0.33","1.225","5","0.522905792"
"Durham","54.775706","-1.575752","1127","0","0.004","0.23","1.225","5","0.549059958"
"Durham","54.775706","-1.575752","1122","0","0.004","0.13","1.225","5","0.615451749"
"Durham","54.775706","-1.575752","1130","0","0.004","0.29","1.225","5","0.531202952"
"Durham","54.775706","-1.575752","1135","0","0.006","0.03","1.225","5","1.178996987"
"Durham","54.775706","-1.575752","1125","0","0.004","0.19","1.225","5","0.567230307"
"Durham","54.775706","-1.575752","1133","0","0.004","0.35","1.225","5","0.519468408"
"Durham","54.775706","-1.575752","1128","0","0.004","0.25","1.225","5","0.54215524"
"Durham","54.775706","-1.575752","1131","0","0.004","0.31","1.225","5","0.526786718"
"Durham","54.775706","-1.575752","1138","0","0.006","0.09","1.225","5","0.71646213"
"Durham","54.775706","-1.575752","1136","0","0.006","0.05","1.225","5","0.901476024"
"Durham","54.775706","-1.575752","1141","0","0.006","0.15","1.225","5","0.623955305"
"Durham","54.775706","-1.575752","1134","0","0.006","0.01","1.225","5","2.566602043"
"Durham","54.775706","-1.575752","1144","0","0.006","0.21","1.225","5","0.584309627"
"Durham","54.775706","-1.575752","1137","0","0.006","0.07","1.225","5","0.782538504"
"Durham","54.775706","-1.575752","1139","0","0.006","0.11","1.225","5","0.674413551"
"Durham","54.775706","-1.575752","1147","0","0.006","0.27","1.225","5","0.562284331"
"Durham","54.775706","-1.575752","1142","0","0.006","0.17","1.225","5","0.6076306"
"Durham","54.775706","-1.575752","1150","0","0.006","0.33","1.225","5","0.548268301"
"Durham","54.775706","-1.575752","1140","0","0.006","0.13","1.225","5","0.645303015"
"Durham","54.775706","-1.575752","1145","0","0.006","0.23","1.225","5","0.575691023"
"Durham","54.775706","-1.575752","1153","0","0.008","0.03","1.225","5","1.239096925"
"Durham","54.775706","-1.575752","1148","0","0.006","0.29","1.225","5","0.556967898"
"Durham","54.775706","-1.575752","1143","0","0.006","0.19","1.225","5","0.594742687"
"Durham","54.775706","-1.575752","1156","0","0.008","0.09","1.225","5","0.752984132"
"Durham","54.775706","-1.575752","1151","0","0.006","0.35","1.225","5","0.544664192"
"Durham","54.775706","-1.575752","1146","0","0.006","0.25","1.225","5","0.568451405"
"Durham","54.775706","-1.575752","1149","0","0.006","0.31","1.225","5","0.552337463"
"Durham","54.775706","-1.575752","1154","0","0.008","0.05","1.225","5","0.947429198"
"Durham","54.775706","-1.575752","1157","0","0.008","0.11","1.225","5","0.708792106"
"Durham","54.775706","-1.575752","1159","0","0.008","0.15","1.225","5","0.655761727"
"Durham","54.775706","-1.575752","1152","0","0.008","0.01","1.225","5","2.697435816"
"Durham","54.775706","-1.575752","1162","0","0.008","0.21","1.225","5","0.614095091"
"Durham","54.775706","-1.575752","1155","0","0.008","0.07","1.225","5","0.82242878"
"Durham","54.775706","-1.575752","1165","0","0.008","0.27","1.225","5","0.590947046"
"Durham","54.775706","-1.575752","1160","0","0.008","0.17","1.225","5","0.638604862"
"Durham","54.775706","-1.575752","1158","0","0.008","0.13","1.225","5","0.678197647"
